,value,percentage,datetime,Tipo,Id_Comunidad
339,10583.927,0.25940178017415083,2020-05-01T00:00:00.000+02:00,generacion,13
340,12005.759,0.2789203243546531,2020-06-01T00:00:00.000+02:00,generacion,13
341,12281.391,0.28187896264912804,2020-07-01T00:00:00.000+02:00,generacion,13
342,9978.374,0.25390579913562283,2020-08-01T00:00:00.000+02:00,generacion,13
343,7401.98,0.2072796083877788,2020-09-01T00:00:00.000+02:00,generacion,13
344,4474.834,0.13673277786395402,2020-10-01T00:00:00.000+02:00,generacion,13
345,8052.323,0.24614974288211536,2020-11-01T00:00:00.000+01:00,generacion,13
346,18567.381,0.41651730571796736,2020-12-01T00:00:00.000+01:00,generacion,13
347,26490.113,0.561891954471207,2021-01-01T00:00:00.000+01:00,generacion,13
348,38930.522,0.6009983849523507,2021-02-01T00:00:00.000+01:00,generacion,13
349,24195.068,0.4487302051210572,2021-03-01T00:00:00.000+01:00,generacion,13
350,13088.903,0.3148670540449404,2021-04-01T00:00:00.000+02:00,generacion,13
351,8455.222,0.2153273715236048,2021-05-01T00:00:00.000+02:00,generacion,13
352,10519.844,0.2562573766436158,2021-06-01T00:00:00.000+02:00,generacion,13
353,11175.877,0.266857574448555,2021-07-01T00:00:00.000+02:00,generacion,13
354,11293.412,0.3049757340069145,2021-08-01T00:00:00.000+02:00,generacion,13
355,6847.758,0.20074269506973264,2021-09-01T00:00:00.000+02:00,generacion,13
356,4728.201,0.13831124815797607,2021-10-01T00:00:00.000+02:00,generacion,13
357,3614.52,0.11975181941333397,2021-11-01T00:00:00.000+01:00,generacion,13
358,4046.756,0.1330007227399906,2021-12-01T00:00:00.000+01:00,generacion,13
359,34583.391,0.08010788301717488,2019-01-01T00:00:00.000+01:00,generacion,14
360,76468.871,0.27308611890584433,2019-02-01T00:00:00.000+01:00,generacion,14
361,49043.068,0.14078346747899234,2019-03-01T00:00:00.000+01:00,generacion,14
362,42637.727,0.1644819814598942,2019-04-01T00:00:00.000+02:00,generacion,14
363,47543.649,0.13479138387290385,2019-05-01T00:00:00.000+02:00,generacion,14
364,39882.439,0.14976982952853293,2019-06-01T00:00:00.000+02:00,generacion,14
365,23208.688,0.08113454048171582,2019-07-01T00:00:00.000+02:00,generacion,14
366,18503.258,0.08159255115152812,2019-08-01T00:00:00.000+02:00,generacion,14
367,16581.292,0.06414778311916265,2019-09-01T00:00:00.000+02:00,generacion,14
368,14618.967,0.06648013381623029,2019-10-01T00:00:00.000+02:00,generacion,14
369,63900.263,0.2328607359725315,2019-11-01T00:00:00.000+01:00,generacion,14
370,83446.172,0.27131321248142776,2019-12-01T00:00:00.000+01:00,generacion,14
371,68693.358,0.24947451664487125,2020-01-01T00:00:00.000+01:00,generacion,14
372,38430.575,0.16849514928225448,2020-02-01T00:00:00.000+01:00,generacion,14
373,79387.92,0.2337378297135638,2020-03-01T00:00:00.000+01:00,generacion,14
374,60232.48,0.21132457967743792,2020-04-01T00:00:00.000+02:00,generacion,14
375,51025.246,0.1649974144924707,2020-05-01T00:00:00.000+02:00,generacion,14
376,34631.549,0.13603432468185084,2020-06-01T00:00:00.000+02:00,generacion,14
377,24280.712,0.07111456272826358,2020-07-01T00:00:00.000+02:00,generacion,14
378,19427.096,0.06467896852327172,2020-08-01T00:00:00.000+02:00,generacion,14
379,18279.816,0.06651333200205874,2020-09-01T00:00:00.000+02:00,generacion,14
380,45703.971,0.15269559905539415,2020-10-01T00:00:00.000+02:00,generacion,14
381,31907.892,0.13168414764373598,2020-11-01T00:00:00.000+01:00,generacion,14
382,68218.181,0.19307303571462434,2020-12-01T00:00:00.000+01:00,generacion,14
383,90894.154,0.1936078792952535,2021-01-01T00:00:00.000+01:00,generacion,14
384,87206.919,0.21477902262885923,2021-02-01T00:00:00.000+01:00,generacion,14
385,68967.438,0.14362003755829528,2021-03-01T00:00:00.000+01:00,generacion,14
386,27645.648,0.07374196849886833,2021-04-01T00:00:00.000+02:00,generacion,14
387,22567.477,0.08014849251621499,2021-05-01T00:00:00.000+02:00,generacion,14
388,25468.707,0.09244438577196697,2021-06-01T00:00:00.000+02:00,generacion,14
389,19257.172,0.05151849976900351,2021-07-01T00:00:00.000+02:00,generacion,14
390,17414.277,0.05306408802418804,2021-08-01T00:00:00.000+02:00,generacion,14
391,11991.399,0.05149922367857833,2021-09-01T00:00:00.000+02:00,generacion,14
392,6889.344,0.02172533051308118,2021-10-01T00:00:00.000+02:00,generacion,14
393,23163.448,0.05232904133173093,2021-11-01T00:00:00.000+01:00,generacion,14
394,65543.093,0.22500070794295587,2021-12-01T00:00:00.000+01:00,generacion,14
395,18320.701,0.044080048296988104,2019-01-01T00:00:00.000+01:00,generacion,15
396,21351.778,0.08992419722404249,2019-02-01T00:00:00.000+01:00,generacion,15
397,21804.493,0.07884153196278025,2019-03-01T00:00:00.000+01:00,generacion,15
398,29005.118,0.08632085584252219,2019-04-01T00:00:00.000+02:00,generacion,15
399,39473.319,0.12442896454537636,2019-05-01T00:00:00.000+02:00,generacion,15
400,51540.401,0.18229501748831914,2019-06-01T00:00:00.000+02:00,generacion,15
401,56336.98,0.19957590220857382,2019-07-01T00:00:00.000+02:00,generacion,15
402,70128.962,0.2967825405998325,2019-08-01T00:00:00.000+02:00,generacion,15
403,54697.348,0.2303240799663847,2019-09-01T00:00:00.000+02:00,generacion,15
404,27930.567,0.11741634746925991,2019-10-01T00:00:00.000+02:00,generacion,15
405,20487.502,0.03922198086010405,2019-11-01T00:00:00.000+01:00,generacion,15
406,28001.972,0.09471866694434421,2019-12-01T00:00:00.000+01:00,generacion,15
407,32249.567,0.12581930289794147,2020-01-01T00:00:00.000+01:00,generacion,15
408,30693.045,0.11507680918649703,2020-02-01T00:00:00.000+01:00,generacion,15
409,28723.772,0.08673530302725732,2020-03-01T00:00:00.000+01:00,generacion,15
410,50159.251,0.23379419739399945,2020-04-01T00:00:00.000+02:00,generacion,15
411,53933.744,0.20878079261785643,2020-05-01T00:00:00.000+02:00,generacion,15
412,34910.409,0.1404123210380264,2020-06-01T00:00:00.000+02:00,generacion,15
413,35077.365,0.1696883557285737,2020-07-01T00:00:00.000+02:00,generacion,15
414,45058.178,0.18771907250613243,2020-08-01T00:00:00.000+02:00,generacion,15
415,43023.312,0.1638481870173249,2020-09-01T00:00:00.000+02:00,generacion,15
416,35404.865,0.0990753737647768,2020-10-01T00:00:00.000+02:00,generacion,15
417,14245.26,0.08396586710988047,2020-11-01T00:00:00.000+01:00,generacion,15
418,29379.811,0.06262422264838893,2020-12-01T00:00:00.000+01:00,generacion,15
419,24136.491,0.055331107359139056,2021-01-01T00:00:00.000+01:00,generacion,15
420,42168.572,0.1437693128155314,2021-02-01T00:00:00.000+01:00,generacion,15
421,57353.784,0.19036382798823817,2021-03-01T00:00:00.000+01:00,generacion,15
422,55178.804,0.23905380090849948,2021-04-01T00:00:00.000+02:00,generacion,15
423,50876.323,0.17394614311357126,2021-05-01T00:00:00.000+02:00,generacion,15
424,37953.239,0.17976256126384413,2021-06-01T00:00:00.000+02:00,generacion,15
425,35459.233,0.15602834879049915,2021-07-01T00:00:00.000+02:00,generacion,15
426,40319.814,0.18832522807145083,2021-08-01T00:00:00.000+02:00,generacion,15
427,35589.356,0.18644664091071972,2021-09-01T00:00:00.000+02:00,generacion,15
428,28930.73,0.15451779814521044,2021-10-01T00:00:00.000+02:00,generacion,15
429,23869.564,0.06363829310651445,2021-11-01T00:00:00.000+01:00,generacion,15
430,27798.868,0.06757341994258484,2021-12-01T00:00:00.000+01:00,generacion,15
431,174997.102,0.5386224002909324,2019-01-01T00:00:00.000+01:00,generacion,16
432,36585.947,0.16090505012925682,2019-02-01T00:00:00.000+01:00,generacion,16
433,25196.269,0.07100328472353333,2019-03-01T00:00:00.000+01:00,generacion,16
434,49937.19,0.1592023070547637,2019-04-01T00:00:00.000+02:00,generacion,16
435,53161.452,0.1047224684246004,2019-05-01T00:00:00.000+02:00,generacion,16
436,203767.828,0.31193537203343363,2019-06-01T00:00:00.000+02:00,generacion,16
437,175945.018,0.27744199950193377,2019-07-01T00:00:00.000+02:00,generacion,16
438,84395.919,0.15446398630981717,2019-08-01T00:00:00.000+02:00,generacion,16
439,96129.746,0.22346640624450986,2019-09-01T00:00:00.000+02:00,generacion,16
440,7416.62,0.029279110343173334,2019-10-01T00:00:00.000+02:00,generacion,16
441,92410.186,0.4379087055776904,2019-11-01T00:00:00.000+01:00,generacion,16
442,95889.692,0.47581191753945073,2019-12-01T00:00:00.000+01:00,generacion,16
443,90353.729,0.4032418008504191,2020-01-01T00:00:00.000+01:00,generacion,16
444,60864.594,0.20684676782343694,2020-02-01T00:00:00.000+01:00,generacion,16
445,44749.996,0.13644730899324933,2020-03-01T00:00:00.000+01:00,generacion,16
446,67563.233,0.20734928552761145,2020-04-01T00:00:00.000+02:00,generacion,16
447,77545.154,0.13543145999625023,2020-05-01T00:00:00.000+02:00,generacion,16
448,159563.077,0.20691855467453468,2020-06-01T00:00:00.000+02:00,generacion,16
449,228071.039,0.2521821510046108,2020-07-01T00:00:00.000+02:00,generacion,16
450,177582.114,0.21311067370860054,2020-08-01T00:00:00.000+02:00,generacion,16
451,108363.01,0.19115516525312504,2020-09-01T00:00:00.000+02:00,generacion,16
452,74508.786,0.1632706722889579,2020-10-01T00:00:00.000+02:00,generacion,16
453,195736.08,0.5113581211940771,2020-11-01T00:00:00.000+01:00,generacion,16
454,185891.969,0.5225422079004678,2020-12-01T00:00:00.000+01:00,generacion,16
455,289223.834,0.5716713694259091,2021-01-01T00:00:00.000+01:00,generacion,16
456,192870.831,0.4050060323212068,2021-02-01T00:00:00.000+01:00,generacion,16
457,309890.547,0.34943778655822655,2021-03-01T00:00:00.000+01:00,generacion,16
458,433854.241,0.4629672390627674,2021-04-01T00:00:00.000+02:00,generacion,16
459,268819.16,0.24428675674824551,2021-05-01T00:00:00.000+02:00,generacion,16
460,224574.493,0.21660385704868176,2021-06-01T00:00:00.000+02:00,generacion,16
461,285640.415,0.22087287534447753,2021-07-01T00:00:00.000+02:00,generacion,16
462,45344.951,0.04622694459994778,2021-08-01T00:00:00.000+02:00,generacion,16
463,12898.343,0.018361377501385733,2021-09-01T00:00:00.000+02:00,generacion,16
464,11603.621,0.01877852189390906,2021-10-01T00:00:00.000+02:00,generacion,16
465,51522.777,0.10745940164023597,2021-11-01T00:00:00.000+01:00,generacion,16
466,56232.97,0.15284600220648173,2021-12-01T00:00:00.000+01:00,generacion,16
467,682471.103,0.4353367275235484,2019-01-01T00:00:00.000+01:00,generacion,17
468,831425.924,0.5713145557240196,2019-02-01T00:00:00.000+01:00,generacion,17
469,720905.331,0.45628195179310493,2019-03-01T00:00:00.000+01:00,generacion,17
470,649832.949,0.4664694332001207,2019-04-01T00:00:00.000+02:00,generacion,17
471,411861.408,0.37192547513999935,2019-05-01T00:00:00.000+02:00,generacion,17
472,196211.605,0.34971081205642235,2019-06-01T00:00:00.000+02:00,generacion,17
473,223655.948,0.2971521658599889,2019-07-01T00:00:00.000+02:00,generacion,17
474,100744.514,0.17290114246467692,2019-08-01T00:00:00.000+02:00,generacion,17
475,182363.938,0.1661549664021886,2019-09-01T00:00:00.000+02:00,generacion,17
476,336069.117,0.29724918033646,2019-10-01T00:00:00.000+02:00,generacion,17
477,1091922.758,0.4708742599958954,2019-11-01T00:00:00.000+01:00,generacion,17
478,1627770.822,0.612119998044475,2019-12-01T00:00:00.000+01:00,generacion,17
479,1309799.276,0.5345705467898102,2020-01-01T00:00:00.000+01:00,generacion,17
480,982090.81,0.47823796489788245,2020-02-01T00:00:00.000+01:00,generacion,17
481,1106496.575,0.5328242863461782,2020-03-01T00:00:00.000+01:00,generacion,17
482,563131.345,0.46305615587114657,2020-04-01T00:00:00.000+02:00,generacion,17
483,606170.337,0.44325018795985377,2020-05-01T00:00:00.000+02:00,generacion,17
484,391369.675,0.4437512734460047,2020-06-01T00:00:00.000+02:00,generacion,17
485,228817.559,0.21326903229822408,2020-07-01T00:00:00.000+02:00,generacion,17
486,254144.11,0.3075532605525367,2020-08-01T00:00:00.000+02:00,generacion,17
487,404116.625,0.3977059522470735,2020-09-01T00:00:00.000+02:00,generacion,17
488,325871.002,0.22792189438581126,2020-10-01T00:00:00.000+02:00,generacion,17
489,657698.322,0.39225971766937284,2020-11-01T00:00:00.000+01:00,generacion,17
490,1088201.357,0.43721991102705243,2020-12-01T00:00:00.000+01:00,generacion,17
491,1413430.997,0.5685277343203999,2021-01-01T00:00:00.000+01:00,generacion,17
492,1505956.673,0.530921212743563,2021-02-01T00:00:00.000+01:00,generacion,17
493,1083248.775,0.5449151087261367,2021-03-01T00:00:00.000+01:00,generacion,17
494,699410.082,0.49949670397774704,2021-04-01T00:00:00.000+02:00,generacion,17
495,504451.519,0.38129345606318793,2021-05-01T00:00:00.000+02:00,generacion,17
496,481459.457,0.4180486183181276,2021-06-01T00:00:00.000+02:00,generacion,17
497,503801.955,0.4974831373607679,2021-07-01T00:00:00.000+02:00,generacion,17
498,262485.023,0.29609977998469006,2021-08-01T00:00:00.000+02:00,generacion,17
499,157684.864,0.21389762684580052,2021-09-01T00:00:00.000+02:00,generacion,17
500,152085.826,0.14841300933488996,2021-10-01T00:00:00.000+02:00,generacion,17
501,215015.87,0.18533093593081257,2021-11-01T00:00:00.000+01:00,generacion,17
502,712698.558,0.36124232965531144,2021-12-01T00:00:00.000+01:00,generacion,17
503,805.427,0.04533923222717628,2019-01-01T00:00:00.000+01:00,generacion,8743
504,499.329,0.02973096940701355,2019-02-01T00:00:00.000+01:00,generacion,8743
505,702.388,0.03017164864265747,2019-03-01T00:00:00.000+01:00,generacion,8743
506,639.471,0.025738667343509603,2019-04-01T00:00:00.000+02:00,generacion,8743
507,653.721,0.024462591492747543,2019-05-01T00:00:00.000+02:00,generacion,8743
508,349.853,0.012895049169209902,2019-06-01T00:00:00.000+02:00,generacion,8743
509,230.366,0.008450826420397305,2019-07-01T00:00:00.000+02:00,generacion,8743
510,347.945,0.013786171290855466,2019-08-01T00:00:00.000+02:00,generacion,8743
511,513.735,0.021171133525076255,2019-09-01T00:00:00.000+02:00,generacion,8743
512,402.117,0.016352655545162124,2019-10-01T00:00:00.000+02:00,generacion,8743
513,495.183,0.023852853668990603,2019-11-01T00:00:00.000+01:00,generacion,8743
514,443.945,0.03055414676300307,2019-12-01T00:00:00.000+01:00,generacion,8743
515,370.826,0.023516722369106877,2020-01-01T00:00:00.000+01:00,generacion,8743
516,339.276,0.022243873962395425,2020-02-01T00:00:00.000+01:00,generacion,8743
517,533.154,0.026263513551457528,2020-03-01T00:00:00.000+01:00,generacion,8743
518,241.702,0.015201132207687384,2020-04-01T00:00:00.000+02:00,generacion,8743
519,352.562,0.018924739909761238,2020-05-01T00:00:00.000+02:00,generacion,8743
520,220.432,0.008211410594519656,2020-06-01T00:00:00.000+02:00,generacion,8743
521,221.35,0.009300228888149548,2020-07-01T00:00:00.000+02:00,generacion,8743
522,208.655,0.009013382662619892,2020-08-01T00:00:00.000+02:00,generacion,8743
523,189.775,0.007556267766337386,2020-09-01T00:00:00.000+02:00,generacion,8743
524,327.893,0.0200928291365601,2020-10-01T00:00:00.000+02:00,generacion,8743
525,348.844,0.017449757489968905,2020-11-01T00:00:00.000+01:00,generacion,8743
526,272.053,0.017996516037279003,2020-12-01T00:00:00.000+01:00,generacion,8743
527,277.963,0.017289532950974386,2021-01-01T00:00:00.000+01:00,generacion,8743
528,159.483,0.00778985260369753,2021-02-01T00:00:00.000+01:00,generacion,8743
529,306.115,0.012844592224845634,2021-03-01T00:00:00.000+01:00,generacion,8743
530,294.669,0.013006697432412184,2021-04-01T00:00:00.000+02:00,generacion,8743
531,189.554,0.006641720067935776,2021-05-01T00:00:00.000+02:00,generacion,8743
532,94.217,0.0027037871558731556,2021-06-01T00:00:00.000+02:00,generacion,8743
533,106.017,0.0030600875673944764,2021-07-01T00:00:00.000+02:00,generacion,8743
534,201.281,0.005747525136338497,2021-08-01T00:00:00.000+02:00,generacion,8743
535,274.448,0.009146828632758452,2021-09-01T00:00:00.000+02:00,generacion,8743
536,269.748,0.01136309879288243,2021-10-01T00:00:00.000+02:00,generacion,8743
537,61.364,0.0026694271570015687,2021-11-01T00:00:00.000+01:00,generacion,8743
538,100.473,0.005113652977064141,2021-12-01T00:00:00.000+01:00,generacion,8743
539,292.916,0.003855093312839237,2019-01-01T00:00:00.000+01:00,generacion,8742
540,265.049,0.0036896073690305207,2019-02-01T00:00:00.000+01:00,generacion,8742
541,298.315,0.002387959213466119,2019-03-01T00:00:00.000+01:00,generacion,8742
542,296.753,0.003142676882337196,2019-04-01T00:00:00.000+02:00,generacion,8742
543,305.942,0.0023869668871014174,2019-05-01T00:00:00.000+02:00,generacion,8742
544,276.681,0.002762214889797927,2019-06-01T00:00:00.000+02:00,generacion,8742
545,298.419,0.0015482570892157625,2019-07-01T00:00:00.000+02:00,generacion,8742
546,299.29,0.0015692048407722674,2019-08-01T00:00:00.000+02:00,generacion,8742
547,282.539,0.002225773690307081,2019-09-01T00:00:00.000+02:00,generacion,8742
548,297.947,0.0026467071109852348,2019-10-01T00:00:00.000+02:00,generacion,8742
549,296.523,0.0020212009648499043,2019-11-01T00:00:00.000+01:00,generacion,8742
550,289.999,0.00334277185511487,2019-12-01T00:00:00.000+01:00,generacion,8742
551,304.314,0.003771183116782207,2020-01-01T00:00:00.000+01:00,generacion,8742
552,267.69,0.0023103506479481054,2020-02-01T00:00:00.000+01:00,generacion,8742
553,299.312,0.002467557291901709,2020-03-01T00:00:00.000+01:00,generacion,8742
554,288.387,0.003627631404512506,2020-04-01T00:00:00.000+02:00,generacion,8742
555,288.463,0.0029365972584564945,2020-05-01T00:00:00.000+02:00,generacion,8742
556,272.333,0.002112537273755417,2020-06-01T00:00:00.000+02:00,generacion,8742
557,290.301,0.0016135939939915037,2020-07-01T00:00:00.000+02:00,generacion,8742
558,294.139,0.0014881731697493528,2020-08-01T00:00:00.000+02:00,generacion,8742
559,291.651,0.002500562506744915,2020-09-01T00:00:00.000+02:00,generacion,8742
560,299.756,0.002477419650024927,2020-10-01T00:00:00.000+02:00,generacion,8742
561,285.276,0.003908368891681986,2020-11-01T00:00:00.000+01:00,generacion,8742
562,290.092,0.0037909177377567845,2020-12-01T00:00:00.000+01:00,generacion,8742
563,297.621,0.0029764333813252684,2021-01-01T00:00:00.000+01:00,generacion,8742
564,258.53,0.003272681898952499,2021-02-01T00:00:00.000+01:00,generacion,8742
565,282.265,0.0025116335173575484,2021-03-01T00:00:00.000+01:00,generacion,8742
566,137.806,0.0017783751665186131,2021-04-01T00:00:00.000+02:00,generacion,8742
567,267.836,0.001366641171536352,2021-05-01T00:00:00.000+02:00,generacion,8742
568,282.177,0.0015749891167865227,2021-06-01T00:00:00.000+02:00,generacion,8742
569,289.726,0.0014872303651286421,2021-07-01T00:00:00.000+02:00,generacion,8742
570,280.659,0.0015767635572766544,2021-08-01T00:00:00.000+02:00,generacion,8742
571,277.52,0.0021084572253920035,2021-09-01T00:00:00.000+02:00,generacion,8742
572,282.507,0.0019355114658262675,2021-10-01T00:00:00.000+02:00,generacion,8742
573,231.258,0.0021229930090537357,2021-11-01T00:00:00.000+01:00,generacion,8742
574,151.125,0.0013657750323924783,2021-12-01T00:00:00.000+01:00,generacion,8742
575,4832.856,0.037240765284543606,2019-01-01T00:00:00.000+01:00,generacion,21
576,6169.385,0.05918480432450164,2019-02-01T00:00:00.000+01:00,generacion,21
577,8314.541,0.06759724031938227,2019-03-01T00:00:00.000+01:00,generacion,21
578,5478.406,0.04160348134731706,2019-04-01T00:00:00.000+02:00,generacion,21
579,9242.694,0.07055451693971715,2019-05-01T00:00:00.000+02:00,generacion,21
580,10018.641,0.07468900334804204,2019-06-01T00:00:00.000+02:00,generacion,21
581,11466.179,0.057185857654453186,2019-07-01T00:00:00.000+02:00,generacion,21
582,11126.529,0.0546042986252797,2019-08-01T00:00:00.000+02:00,generacion,21
583,4749.934,0.027503875581531206,2019-09-01T00:00:00.000+02:00,generacion,21
584,3332.928,0.018856340985861583,2019-10-01T00:00:00.000+02:00,generacion,21
585,3980.782,0.018170329137911893,2019-11-01T00:00:00.000+01:00,generacion,21
586,3543.821,0.022998065709168947,2019-12-01T00:00:00.000+01:00,generacion,21
587,3933.761,0.026054931158875066,2020-01-01T00:00:00.000+01:00,generacion,21
588,2803.118,0.015396090289286674,2020-02-01T00:00:00.000+01:00,generacion,21
589,6611.028,0.03306696011556291,2020-03-01T00:00:00.000+01:00,generacion,21
590,7276.841,0.040777377590622756,2020-04-01T00:00:00.000+02:00,generacion,21
591,9539.247,0.04053679543193293,2020-05-01T00:00:00.000+02:00,generacion,21
592,10175.038,0.04244215617678247,2020-06-01T00:00:00.000+02:00,generacion,21
593,10655.094,0.04253829801367622,2020-07-01T00:00:00.000+02:00,generacion,21
594,11436.247,0.04727209741257696,2020-08-01T00:00:00.000+02:00,generacion,21
595,10774.231,0.050708440652681104,2020-09-01T00:00:00.000+02:00,generacion,21
596,8239.388,0.0373251443615278,2020-10-01T00:00:00.000+02:00,generacion,21
597,6428.965,0.0431601889163105,2020-11-01T00:00:00.000+01:00,generacion,21
598,5241.398,0.026301057705462916,2020-12-01T00:00:00.000+01:00,generacion,21
599,4268.739,0.021167631216432354,2021-01-01T00:00:00.000+01:00,generacion,21
600,5952.294,0.03503003571262863,2021-02-01T00:00:00.000+01:00,generacion,21
601,5158.942,0.02302135231897952,2021-03-01T00:00:00.000+01:00,generacion,21
602,7721.173,0.04061641490489396,2021-04-01T00:00:00.000+02:00,generacion,21
603,8313.676,0.029363160421986185,2021-05-01T00:00:00.000+02:00,generacion,21
604,7742.809,0.02957211297531627,2021-06-01T00:00:00.000+02:00,generacion,21
605,9297.514,0.033454128672779686,2021-07-01T00:00:00.000+02:00,generacion,21
606,9706.571,0.04108826132093749,2021-08-01T00:00:00.000+02:00,generacion,21
607,9516.188,0.043768650896302955,2021-09-01T00:00:00.000+02:00,generacion,21
608,7692.472,0.041087405142496446,2021-10-01T00:00:00.000+02:00,generacion,21
609,5692.786,0.029464514871221516,2021-11-01T00:00:00.000+01:00,generacion,21
610,4910.772,0.029005203099331234,2021-12-01T00:00:00.000+01:00,generacion,21
611,8005.688,0.04408718712640973,2019-01-01T00:00:00.000+01:00,generacion,20
612,16722.568,0.18322259965784268,2019-02-01T00:00:00.000+01:00,generacion,20
613,15352.383,0.11844453493522432,2019-03-01T00:00:00.000+01:00,generacion,20
614,15571.498,0.15013401377511448,2019-04-01T00:00:00.000+02:00,generacion,20
615,16386.249,0.11124110389334216,2019-05-01T00:00:00.000+02:00,generacion,20
616,10306.085,0.11656220339427782,2019-06-01T00:00:00.000+02:00,generacion,20
617,13356.338,0.16220339698947137,2019-07-01T00:00:00.000+02:00,generacion,20
618,13845.794,0.21527242683159004,2019-08-01T00:00:00.000+02:00,generacion,20
619,8761.225,0.09322668740918717,2019-09-01T00:00:00.000+02:00,generacion,20
620,6984.066,0.10243483272369489,2019-10-01T00:00:00.000+02:00,generacion,20
621,10643.731,0.09045994443507913,2019-11-01T00:00:00.000+01:00,generacion,20
622,16996.922,0.16026902992012196,2019-12-01T00:00:00.000+01:00,generacion,20
623,17105.815,0.1859709705807724,2020-01-01T00:00:00.000+01:00,generacion,20
624,13882.706,0.20466518238636813,2020-02-01T00:00:00.000+01:00,generacion,20
625,17098.413,0.1475976804710326,2020-03-01T00:00:00.000+01:00,generacion,20
626,17539.641,0.2008863967267079,2020-04-01T00:00:00.000+02:00,generacion,20
627,14973.754,0.1632182813756957,2020-05-01T00:00:00.000+02:00,generacion,20
628,10002.007,0.150607612903832,2020-06-01T00:00:00.000+02:00,generacion,20
629,10431.662,0.1181085578717851,2020-07-01T00:00:00.000+02:00,generacion,20
630,10207.538,0.11962197370424071,2020-08-01T00:00:00.000+02:00,generacion,20
631,6860.884,0.07715119029341776,2020-09-01T00:00:00.000+02:00,generacion,20
632,6778.669,0.06521233148345357,2020-10-01T00:00:00.000+02:00,generacion,20
633,5013.458,0.07022521970620636,2020-11-01T00:00:00.000+01:00,generacion,20
634,9688.281,0.0796974798393764,2020-12-01T00:00:00.000+01:00,generacion,20
635,15402.108,0.1042379755922421,2021-01-01T00:00:00.000+01:00,generacion,20
636,20891.095,0.19116304592730085,2021-02-01T00:00:00.000+01:00,generacion,20
637,17755.933,0.1289102793122252,2021-03-01T00:00:00.000+01:00,generacion,20
638,12484.9,0.11947567243380085,2021-04-01T00:00:00.000+02:00,generacion,20
639,12626.526,0.18238770633844256,2021-05-01T00:00:00.000+02:00,generacion,20
640,10694.393,0.15929420573501224,2021-06-01T00:00:00.000+02:00,generacion,20
641,12821.849,0.14654801357268663,2021-07-01T00:00:00.000+02:00,generacion,20
642,14016.445,0.1688789720088858,2021-08-01T00:00:00.000+02:00,generacion,20
643,6190.632,0.10555017912713628,2021-09-01T00:00:00.000+02:00,generacion,20
644,2813.361,0.03877127771142932,2021-10-01T00:00:00.000+02:00,generacion,20
645,5796.517,0.03599983658674678,2021-11-01T00:00:00.000+01:00,generacion,20
646,9853.422,0.09791881396287727,2021-12-01T00:00:00.000+01:00,generacion,20
